,id,name,company_id,amount,status,created_at,paid_at
2149,019d3aa8f88529dcb1d65175,MiPasajefy,cbf1c8b09cd5b549416d49d2,91.76,paid,2019-02-15,2019-02-15
2150,153d7834805f07f862705562,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.1,paid,2019-03-22,2019-03-22
2151,630198f4ac9bdb2774cfaff1,MiPasajefy,cbf1c8b09cd5b549416d49d2,55.75,paid,2019-01-28,2019-01-28
2152,49e7b37329866080647000c2,MiPasajefy,cbf1c8b09cd5b549416d49d2,306.64,paid,2019-02-21,2019-02-21
2153,fdc2083684080b45cc65315a,MiPasajefy,cbf1c8b09cd5b549416d49d2,33.0,paid,2019-03-21,2019-03-21
2154,f8d4e5ffb2f181b13fb595f5,MiPasajefy,cbf1c8b09cd5b549416d49d2,28.0,paid,2019-04-18,2019-04-18
2155,4371f2fe566565c9b6b60913,MiPasajefy,cbf1c8b09cd5b549416d49d2,122.0,paid,2019-03-24,2019-03-24
2156,3a1582b218657b15a46e4574,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-02-25,
2157,6a9b799e3e871d322f9fa98c,MiPasajefy,cbf1c8b09cd5b549416d49d2,154.72,paid,2019-04-17,2019-04-17
2158,d7d774a2be8a1e2f28a85698,MiPasajefy,cbf1c8b09cd5b549416d49d2,59.34,paid,2019-04-22,2019-04-22
2159,87c918e18d5fc98c58d7f03a,MiPasajefy,cbf1c8b09cd5b549416d49d2,46.05,paid,2019-03-07,2019-03-07
2160,9574014ba5e2dcf1f44b9403,MiPasajefy,cbf1c8b09cd5b549416d49d2,46.89,paid,2019-03-28,2019-03-28
2161,80f2837073ba96dae3bea209,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-05-03,
2162,76fd42260ac2023b258798eb,MiPasajefy,cbf1c8b09cd5b549416d49d2,131.59,paid,2019-04-01,2019-04-01
2163,9bc5b3d14fbec3f3fb85b730,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.9,paid,2019-05-12,2019-05-12
2164,aa6bf89b8a60782fed92be27,MiPasajefy,cbf1c8b09cd5b549416d49d2,60.39,paid,2019-03-02,2019-03-02
2165,58bda4670012e5caf253f950,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-04-21,
2166,e43b32eed7ce931e71db9164,MiPasajefy,cbf1c8b09cd5b549416d49d2,268.94,voided,2019-05-19,
2167,8f9a84db639b58dd174dd8d9,MiPasajefy,cbf1c8b09cd5b549416d49d2,82.65,paid,2019-04-18,2019-04-18
2168,c0d3b05e799211f39d8da256,MiPasajefy,cbf1c8b09cd5b549416d49d2,143.78,paid,2019-01-29,2019-01-29
2169,81bc0692c3133008464988b1,MiPasajefy,cbf1c8b09cd5b549416d49d2,113.37,paid,2019-04-10,2019-04-10
2170,4a54369cdaca05cc2d837b17,MiPasajefy,cbf1c8b09cd5b549416d49d2,137.58,paid,2019-01-04,2019-01-04
2171,3d72084f08fce50c70b59d64,Muebles chidos,8f642dc67fccf861548dfe1c,8299.0,pending_payment,2019-02-28,
2172,04158e8e4ae7fc65eeab899c,MiPasajefy,cbf1c8b09cd5b549416d49d2,21.42,paid,2019-02-03,2019-02-03
2173,5d4882217821bae9fdc2aca6,MiPasajefy,cbf1c8b09cd5b549416d49d2,132.6,paid,2019-01-15,2019-01-15
2174,0a7eca6e07c55b457523510e,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-02-25,
2175,4996d57bc4c92b6147514051,MiPasajefy,cbf1c8b09cd5b549416d49d2,43.46,voided,2019-03-22,
2176,fb24a1e113dda9dc98c9a961,MiPasajefy,cbf1c8b09cd5b549416d49d2,31.91,paid,2019-02-17,2019-02-17
2177,24e6b810c363ef07124a0d93,MiPasajefy,cbf1c8b09cd5b549416d49d2,214.11,voided,2019-05-01,
2178,28bed03458a960e104ed4491,MiPasajefy,cbf1c8b09cd5b549416d49d2,93.26,paid,2019-04-21,2019-04-21
2179,17a3e2f353367357645b5195,MiPasajefy,cbf1c8b09cd5b549416d49d2,80.93,paid,2019-05-18,2019-05-18
2180,f233e65d6abfde0545b704c5,MiPasajefy,cbf1c8b09cd5b549416d49d2,36.01,paid,2019-01-12,2019-01-12
2181,ebf15f71cb2d1878a96ba3cc,MiPasajefy,cbf1c8b09cd5b549416d49d2,52.71,voided,2019-03-27,
2182,709708ce218797e933e04990,MiPasajefy,cbf1c8b09cd5b549416d49d2,78.96,paid,2019-01-15,2019-01-15
2183,ca81f67faf28c431b0d79125,MiPasajefy,cbf1c8b09cd5b549416d49d2,71.76,paid,2019-01-16,2019-01-16
2184,793493d1b4d773ca4082b8e5,MiPasajefy,cbf1c8b09cd5b549416d49d2,48.98,paid,2019-04-24,2019-04-24
2185,24c35368efe4466bc655a1cd,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.6,pending_payment,2019-03-06,
2186,b7ccd10f4738a6c241a4b193,MiPasajefy,cbf1c8b09cd5b549416d49d2,55.75,paid,2019-02-01,2019-02-01
2187,ba7ccd0437c94afe6fe2503b,MiPasajefy,cbf1c8b09cd5b549416d49d2,55.1,paid,2019-01-30,2019-01-30
2188,4c9ee5a82a0032aef5460914,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-05-04,
2189,82f0c7113b084efa557279ca,MiPasajefy,cbf1c8b09cd5b549416d49d2,98.02,paid,2019-01-21,2019-01-21
2190,429f3878cf0099cf35b9d3c5,MiPasajefy,cbf1c8b09cd5b549416d49d2,111.99,paid,2019-05-09,2019-05-09
2191,1e1286c9fe7e560e98c003db,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-05-16,
2192,aa19afaed67539dd70a7dd73,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.94,voided,2019-05-08,
2193,3f43f11fbcd124c90228414d,MiPasajefy,cbf1c8b09cd5b549416d49d2,86.0,paid,2019-01-15,2019-01-15
2194,d461c6553c690d47ee49f785,MiPasajefy,cbf1c8b09cd5b549416d49d2,203.24,paid,2019-04-28,2019-04-28
2195,f9acde9e090eed4f97c478c8,MiPasajefy,cbf1c8b09cd5b549416d49d2,36.48,pending_payment,2019-03-15,
2196,d340d3688e29ad606644052f,MiPasajefy,cbf1c8b09cd5b549416d49d2,235.39,paid,2019-04-26,2019-04-26
2197,5f4a6ab91c60fa29ef97631a,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-04-04,
2198,74ce0f437ac4edb50edf018a,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-05-10,
2199,6a6ac16d53a02ba7948bff0a,,cbf1c8b09cd5b549416d49d2,244.88,voided,2019-05-09,
2200,4740cf2624c3b929d9944cdf,,cbf1c8b09cd5b549416d49d2,118.78,paid,2019-03-05,2019-03-06
2201,5dc1d43e63aaca1ad7683762,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.6,paid,2019-01-24,2019-01-24
2202,426477c0603083863158dca4,MiPasajefy,cbf1c8b09cd5b549416d49d2,33.8,paid,2019-03-16,2019-03-16
2203,35f7eca1f6e3e1481dc815b8,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.61,paid,2019-05-11,2019-05-11
2204,ac56456faf442f8245863fa7,MiPasajefy,cbf1c8b09cd5b549416d49d2,272.19,paid,2019-02-07,2019-02-07
2205,578b038d890e90eccc1bfb74,MiPasajefy,cbf1c8b09cd5b549416d49d2,70.36,voided,2019-01-10,
2206,46e7717a02719fbf77194706,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.0,paid,2019-03-19,2019-03-19
2207,693a1683517be99ca5eb130e,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-04-13,
2208,1109748153c9ae6ee2f61389,MiPasajefy,cbf1c8b09cd5b549416d49d2,107.01,paid,2019-02-19,2019-02-19
2209,fe0252da89c0e679f93613e6,MiPasajefy,cbf1c8b09cd5b549416d49d2,80.0,refunded,2019-01-24,2019-01-24
2210,3d36aed6a7a28efd3c7c97b1,MiPasajefy,cbf1c8b09cd5b549416d49d2,72.84,voided,2019-05-09,
2211,4ab3d13329e7de448e689ee8,MiPasajefy,cbf1c8b09cd5b549416d49d2,34.4,paid,2019-02-22,2019-02-22
2212,6b63555cd8bed2a6e19a2276,MiPasajefy,cbf1c8b09cd5b549416d49d2,46.21,paid,2019-03-27,2019-03-27
2213,d271a64a68b7aebfb5446a5f,MiPasajefy,cbf1c8b09cd5b549416d49d2,117.12,paid,2019-01-15,2019-01-15
2214,58b5279648f0134f17c0aaea,MiPasajefy,cbf1c8b09cd5b549416d49d2,76.62,paid,2019-03-18,2019-03-18
2215,fb61b89cb6c0528b356bf076,MiPasajefy,cbf1c8b09cd5b549416d49d2,51.41,paid,2019-03-28,2019-03-28
2216,4309841e3ac4ac85611c9db3,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.61,paid,2019-03-19,2019-03-20
2217,0ead5008cf0781e783ebab6f,MiPasajefy,cbf1c8b09cd5b549416d49d2,105.22,paid,2019-01-17,2019-01-17
2218,e90e8bd1b5b164fccf50c8bc,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-02-05,
2219,534df04e8fd85fd760944128,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-03-12,
2220,bba1136b9685e40dca62e000,MiPasajefy,cbf1c8b09cd5b549416d49d2,145.11,paid,2019-03-04,2019-03-04
2221,b68ee5779fa34ea5604db2b5,MiPasajefy,cbf1c8b09cd5b549416d49d2,34.43,voided,2019-01-01,
2222,018dca7ebc1e77c171581419,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-02-19,
2223,b7269cca80a212919799a144,MiPasajefy,cbf1c8b09cd5b549416d49d2,83.48,paid,2019-02-22,2019-02-22
2224,83084b5eecddedd94827cdd1,Muebles chidos,8f642dc67fccf861548dfe1c,63863.0,pending_payment,2019-04-09,
2225,24692dafabd92fe2b7f86169,Muebles chidos,8f642dc67fccf861548dfe1c,3799.0,pending_payment,2019-05-17,
2226,d4856433ef304814101bb795,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-03-08,
2227,39bf8f5ece7421b6c84cf9a3,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-04-03,
2228,a52126175a27b5f718f48353,MiPasajefy,cbf1c8b09cd5b549416d49d2,45.53,paid,2019-05-17,2019-05-17
2229,214cdcb3c267f45d9411d8ee,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-04-05,
2230,08f9549f75f95b65dcbbba9e,MiPasajefy,cbf1c8b09cd5b549416d49d2,58.78,paid,2019-02-27,2019-02-27
2231,a24d051f6260f94279c01256,MiPasajefy,cbf1c8b09cd5b549416d49d2,242.76,voided,2019-01-16,
2232,02b686f0f57f449af4db6106,MiPasajefy,cbf1c8b09cd5b549416d49d2,33.0,paid,2019-02-25,2019-02-25
2233,f8ca2bddd37fde6387502742,MiPasajefy,cbf1c8b09cd5b549416d49d2,120.56,paid,2019-01-31,2019-01-31
2234,9b6c3312a2bdc77a6b1600e2,MiPasajefy,cbf1c8b09cd5b549416d49d2,108.31,paid,2019-03-27,2019-03-27
2235,0083f3c78dabddf1d8efbed0,MiPasajefy,cbf1c8b09cd5b549416d49d2,85.6,paid,2019-03-05,2019-03-05
2236,cc223220e63062613afe3f15,MiPasajefy,cbf1c8b09cd5b549416d49d2,56.57,pending_payment,2019-02-20,
2237,d0220ff2a108d7d6add35290,MiPasajefy,cbf1c8b09cd5b549416d49d2,269.18,paid,2019-04-04,2019-04-04
2238,e19a65ffa449ac35700e6c93,Muebles chidos,8f642dc67fccf861548dfe1c,39.0,expired,2019-04-30,
2239,4ef133cc167d55b22d6bae73,MiPasajefy,cbf1c8b09cd5b549416d49d2,113.34,paid,2019-04-23,2019-04-23
2240,3ff521df55547ed891fb662b,MiPasajefy,cbf1c8b09cd5b549416d49d2,111.48,voided,2019-04-27,
2241,1d47b6470495ba5c71cc1886,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.6,refunded,2019-03-20,2019-03-20
2242,319dee6cf915d79dc4e86b3d,MiPasajefy,cbf1c8b09cd5b549416d49d2,108.09,pending_payment,2019-05-06,
2243,aa4453602d0d114eebbb5109,MiPasajefy,cbf1c8b09cd5b549416d49d2,66.42,pending_payment,2019-03-06,
2244,794c249a434684be3d3c9301,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.66,paid,2019-01-14,2019-01-14
2245,a87489dee6e13bbdd08e824a,MiPasajefy,cbf1c8b09cd5b549416d49d2,208.45,paid,2019-02-15,2019-02-15
2246,ad56e67e980b0c121f27038c,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.6,voided,2019-02-17,
2247,245d1e7098a5ac77919c08d8,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.0,paid,2019-03-01,2019-03-01
2248,e33e2c87fbdc6d3790e8a81a,MiPasajefy,cbf1c8b09cd5b549416d49d2,337.14,paid,2019-01-08,2019-01-08
2249,fa8f9e3008e4af2fabfccc17,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-03-29,
2250,0321378ccabc8d5c5bd1d606,MiPasajefy,cbf1c8b09cd5b549416d49d2,262.94,paid,2019-02-21,2019-02-21
2251,d64be6862e15845900775852,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-03-26,
2252,455f3a3c56caabdcf6ddb438,MiPasajefy,cbf1c8b09cd5b549416d49d2,93.24,paid,2019-02-25,2019-02-25
2253,a7f763281dd2ac6604fb0134,MiPasajefy,cbf1c8b09cd5b549416d49d2,887.91,pending_payment,2019-01-24,
2254,886dd50d145aba851a2b7d52,MiPasajefy,cbf1c8b09cd5b549416d49d2,77.19,paid,2019-01-26,2019-01-26
2255,10581cf687121375e36a4b2d,MiPasajefy,cbf1c8b09cd5b549416d49d2,60.0,paid,2019-02-18,2019-02-18
2256,c2c383b924e606d46e99ea03,MiPasajefy,cbf1c8b09cd5b549416d49d2,14.29,paid,2019-04-26,2019-04-26
2257,fc0ed8b01a597c43d83bfca3,MiPasajefy,cbf1c8b09cd5b549416d49d2,69.99,paid,2019-02-18,2019-02-18
2258,3bc165cf3d5f935296fbd589,MiPasajefy,cbf1c8b09cd5b549416d49d2,132.3,voided,2019-01-09,
2259,4f7ab652d7ab3fec3da53639,MiPasajefy,cbf1c8b09cd5b549416d49d2,74.94,paid,2019-03-24,2019-03-24
2260,258c62fa49ac1dde3110101c,MiPasajefy,cbf1c8b09cd5b549416d49d2,36.82,paid,2019-04-20,2019-04-20
2261,52e0f58651bb58430b9c9516,MiPasajefy,cbf1c8b09cd5b549416d49d2,138.77,paid,2019-02-23,2019-02-23
2262,45ed5b3fdf79bfc86f377ed3,MiPasajefy,cbf1c8b09cd5b549416d49d2,68.04,paid,2019-01-22,2019-01-22
2263,7a27bd2acf38700bc2614ec5,MiPasajefy,cbf1c8b09cd5b549416d49d2,204.12,paid,2019-01-31,2019-01-31
2264,fc6bacd0aaf1fcf84f9e291b,MiPasajefy,cbf1c8b09cd5b549416d49d2,51.4,pending_payment,2019-02-26,
2265,7088b2d1710b55a3c37623d0,MiPasajefy,cbf1c8b09cd5b549416d49d2,49.9,paid,2019-03-01,2019-03-01
2266,2de0df3bbfc65f06cbbeb6f3,MiPasajefy,cbf1c8b09cd5b549416d49d2,80.54,paid,2019-04-04,2019-04-04
2267,01ade84d4640f2778dbbcaca,MiPasajefy,cbf1c8b09cd5b549416d49d2,69.95,paid,2019-03-01,2019-03-02
2268,4a03f8547f06bed77bb20188,MiPasajefy,cbf1c8b09cd5b549416d49d2,148.82,voided,2019-05-08,
2269,631227e1ca385d4b44158324,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-02-21,
2270,8824dd7892ccf5e0eecd20a4,MiPasajefy,cbf1c8b09cd5b549416d49d2,23.42,paid,2019-05-07,2019-05-07
2271,c815c461d06f8bc1275599bf,MiPasajefy,cbf1c8b09cd5b549416d49d2,36.33,paid,2019-03-15,2019-03-15
2272,6ee4c52360cb94e28e184f65,MiPasajefy,cbf1c8b09cd5b549416d49d2,122.3,paid,2019-03-15,2019-03-15
2273,486e498a637d89e3a114c281,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-01-23,
2274,88c5d63bf9fc34e68a37079c,MiPasajefy,cbf1c8b09cd5b549416d49d2,114.26,voided,2019-01-15,
2275,541c959ba20932fba919daea,MiPasajefy,cbf1c8b09cd5b549416d49d2,279.26,paid,2019-04-04,2019-04-04
2276,1164c808bcf2c46a5b9b6da1,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.6,paid,2019-03-18,2019-03-18
2277,2c23dadedda6de9b5e476427,MiPasajefy,cbf1c8b09cd5b549416d49d2,21.3,voided,2019-04-20,
2278,538e9c13d6583d5672b4e450,MiPasajefy,cbf1c8b09cd5b549416d49d2,110.67,paid,2019-05-05,2019-05-05
2279,ce7ba10b6a4da32c50b6ccef,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-05-10,
2280,18082ff854902207a0e0da36,MiPasajefy,cbf1c8b09cd5b549416d49d2,46.09,voided,2019-05-06,
2281,0a7d34d7102689c4c061d370,MiPasajefy,cbf1c8b09cd5b549416d49d2,40.01,paid,2019-03-01,2019-03-01
2282,4ed07f470ef52a11a110d160,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-01-29,
2283,30912b34b8328fd21b566e81,MiPasajefy,cbf1c8b09cd5b549416d49d2,227.91,paid,2019-04-21,2019-04-21
2284,c777c6064209e2b74282c9f4,MiPasajefy,cbf1c8b09cd5b549416d49d2,30.94,paid,2019-05-05,2019-05-05
2285,e18e4e17cf26ca548cad534c,MiPasajefy,cbf1c8b09cd5b549416d49d2,152.33,paid,2019-02-20,2019-02-20
2286,845a799bdb6aa59f8431e0c5,MiPasajefy,cbf1c8b09cd5b549416d49d2,91.01,voided,2019-03-30,
2287,940b492ecc0727f2711e83a5,MiPasajefy,cbf1c8b09cd5b549416d49d2,75.56,paid,2019-04-02,2019-04-02
2288,3cf2e68eceb662ec0998ecf4,MiPasajefy,cbf1c8b09cd5b549416d49d2,106.62,voided,2019-03-15,
2289,5773fc535dfecc7a1d9c944b,MiPasajefy,cbf1c8b09cd5b549416d49d2,109.57,pending_payment,2019-05-19,
2290,5b91ac7ba91f3bea4d57e8c2,MiPasajefy,cbf1c8b09cd5b549416d49d2,123.11,voided,2019-03-01,
2291,9c4933831a4eb41933d0f543,MiPasajefy,cbf1c8b09cd5b549416d49d2,46.14,paid,2019-05-18,2019-05-18
2292,50ef34e1fd94595ab3cd043f,MiPasajefy,cbf1c8b09cd5b549416d49d2,173.8,paid,2019-03-26,2019-03-26
2293,4f94527807cd3d30a508fe60,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-05-14,
2294,0933af171e7c4f8dac3f5073,MiPasajefy,cbf1c8b09cd5b549416d49d2,94.47,paid,2019-04-21,2019-04-21
2295,f0ebb53e7767e9f826e50cad,MiPasajefy,cbf1c8b09cd5b549416d49d2,48.07,paid,2019-04-07,2019-04-07
2296,8b5133fcedc4f77e66c86167,MiPasajefy,cbf1c8b09cd5b549416d49d2,145.41,paid,2019-03-10,2019-03-10
2297,984ee16d0a438721053121ca,MiPasajefy,cbf1c8b09cd5b549416d49d2,104.29,pending_payment,2019-02-24,
2298,7483d2548db6190bd31e66e3,MiPasajefy,cbf1c8b09cd5b549416d49d2,88.87,pending_payment,2019-03-07,
2299,150e2aaa8579dfea56d25e11,MiPasajefy,cbf1c8b09cd5b549416d49d2,116.29,paid,2019-04-01,2019-04-01
2300,049c7dd51031fb2c239ae285,MiPasajefy,cbf1c8b09cd5b549416d49d2,85.22,paid,2019-03-04,2019-03-04
2301,058c65f27f71e315c2f13234,MiPasajefy,cbf1c8b09cd5b549416d49d2,199.69,paid,2019-02-06,2019-02-06
2302,2331f04e0ff450abfbfee824,MiPasajefy,cbf1c8b09cd5b549416d49d2,194.72,pending_payment,2019-01-07,
2303,fe222f2aadd797f6a0a3a0c3,MiPasajefy,cbf1c8b09cd5b549416d49d2,81.85,paid,2019-05-02,2019-05-02
2304,dff701710edeb0bd0d3f128c,MiPasajefy,cbf1c8b09cd5b549416d49d2,49.32,paid,2019-01-06,2019-01-06
2305,cd871f1d0c7d735686b74a6f,MiPasajefy,cbf1c8b09cd5b549416d49d2,267.06,paid,2019-01-18,2019-01-18
2306,57e40cfc5818276da6d79608,MiPasajefy,cbf1c8b09cd5b549416d49d2,196.22,paid,2019-02-19,2019-02-19
2307,aca2b54e2833bbc28592d806,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-02-08,
2308,89068e4abe3fcba81708ba3d,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-03-08,
2309,a1a1b55f383e5002868db8f1,MiPasajefy,cbf1c8b09cd5b549416d49d2,112.38,paid,2019-04-06,2019-04-06
2310,f528ee89d65da70c85a2ccaf,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-03-16,
2311,99d4bfa492fc4141df64623e,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-03-26,
2312,bf42fdd532b904cb6d35e02e,MiPasajefy,cbf1c8b09cd5b549416d49d2,174.82,paid,2019-03-23,2019-03-23
2313,a9dadf49af751c15e9ef0369,MiPasajefy,cbf1c8b09cd5b549416d49d2,37.64,paid,2019-03-07,2019-03-07
2314,a60945e2b7cd98cf17a9ee9c,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-01-18,
2315,681e1e89a260a855e75b1e27,MiPasajefy,cbf1c8b09cd5b549416d49d2,82.29,pending_payment,2019-01-24,
2316,0eff461e671608eb2307efea,MiPasajefy,cbf1c8b09cd5b549416d49d2,29.54,pending_payment,2019-03-09,
2317,5638953a1a72203655395eb0,MiPasajefy,cbf1c8b09cd5b549416d49d2,107.19,paid,2019-03-04,2019-03-04
2318,800c07a63448ffd360b83a1f,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-05-12,
2319,9cd760ddf59524f4235ea265,MiPasajefy,cbf1c8b09cd5b549416d49d2,201.03,paid,2019-03-29,2019-03-29
2320,489feab61a6f8bd1047b8566,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.9,paid,2019-04-22,2019-04-22
2321,d2b72d169bf1f2dd0c3d2607,MiPasajefy,cbf1c8b09cd5b549416d49d2,84.15,paid,2019-01-16,2019-01-16
2322,ac68be967d8f01f04cecb3af,MiPasajefy,cbf1c8b09cd5b549416d49d2,108.55,paid,2019-04-18,2019-04-18
2323,fad5a9efcf9a358078893f9e,MiPasajefy,cbf1c8b09cd5b549416d49d2,96.64,paid,2019-02-02,2019-02-02
2324,69025ad9b67660ec8066405d,MiPasajefy,cbf1c8b09cd5b549416d49d2,59.52,paid,2019-03-26,2019-03-26
2325,0ab33b3f8cfb476436429acb,MiPasajefy,cbf1c8b09cd5b549416d49d2,394.13,refunded,2019-01-09,2019-01-09
2326,fe9817d7dfa7f85bd00481a3,MiPasajefy,cbf1c8b09cd5b549416d49d2,172.33,pending_payment,2019-01-17,
2327,db5ac428876774411b78647f,MiPasajefy,cbf1c8b09cd5b549416d49d2,38.6,paid,2019-02-19,2019-02-19
2328,ba5054fa9fea44c845b048b5,MiPasajefy,cbf1c8b09cd5b549416d49d2,61.0,paid,2019-04-11,2019-04-11
2329,00235c9af28831e4c8a6a288,MiPasajefy,cbf1c8b09cd5b549416d49d2,27.47,voided,2019-05-06,
2330,22084bdd50ebb116086c5010,MiPasajefy,cbf1c8b09cd5b549416d49d2,64.28,voided,2019-03-27,
2331,56dc5e6ab1df2b0f04f98fed,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-02-22,
2332,d2bff7cd0dfd6bba48e85a15,MiPasajefy,cbf1c8b09cd5b549416d49d2,47.88,paid,2019-05-11,2019-05-11
2333,1e37b4c3ddbe7e3d40818c02,MiPasajefy,cbf1c8b09cd5b549416d49d2,25.47,paid,2019-03-27,2019-03-27
2334,d1341eb5931cd2ab150e15df,MiPasajefy,cbf1c8b09cd5b549416d49d2,134.8,paid,2019-04-09,2019-04-09
2335,bb32e86dfb1e9aab7e5d4521,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-04-01,
2336,9685d0f9ca02f06b6bd85eaa,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.61,paid,2019-05-18,2019-05-18
2337,8c0dc7c1377e47e6109d7887,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.9,paid,2019-04-21,2019-04-21
2338,b6c5a157d49ab747eb8de140,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.0,paid,2019-02-20,2019-02-20
2339,5ec1189ca58b1adbb65e3362,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-05-18,
2340,f601dac48e14abd2465fb791,MiPasajefy,cbf1c8b09cd5b549416d49d2,55.75,voided,2019-01-24,
2341,2cd1fc2f61284049c774695f,MiPasajefy,cbf1c8b09cd5b549416d49d2,116.38,paid,2019-01-21,2019-01-21
2342,a7bf8dc7f7c77aa39e2edf6f,MiPasajefy,cbf1c8b09cd5b549416d49d2,84.64,paid,2019-03-06,2019-03-06
2343,43815a019e2e5abec82956d3,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-02-20,
2344,2db8444c57cdc5f463804fdd,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-04-24,
2345,8a2514264181d12aa0ca824a,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-02-10,
2346,ac2e0b5a8e06a88323123204,MiPasajefy,cbf1c8b09cd5b549416d49d2,86.33,voided,2019-01-30,
2347,c310f266a7bd48d64cf1a120,MiPasajefy,cbf1c8b09cd5b549416d49d2,59.24,paid,2019-03-26,2019-03-26
2348,87df3f78779e41bbba6f74cc,MiPasajefy,cbf1c8b09cd5b549416d49d2,31.65,pending_payment,2019-01-07,
2349,4c5615b0d1c056216ad5ab54,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-03-02,
2350,d1be94fa4389bd06a80ddc89,MiPasajefy,cbf1c8b09cd5b549416d49d2,214.09,paid,2019-02-21,2019-02-21
2351,915d8369f8aa2d88b3c7d764,MiPasajefy,cbf1c8b09cd5b549416d49d2,174.99,paid,2019-03-07,2019-03-07
2352,0ac49dbf9d123edcc5b93105,MiPasajefy,cbf1c8b09cd5b549416d49d2,33.45,paid,2019-02-28,2019-02-28
2353,9cb68fa741eed4026173714e,MiPasajefy,cbf1c8b09cd5b549416d49d2,31.2,paid,2019-01-12,2019-01-12
2354,d0b0748f2134f45604b4d1bf,MiPasajefy,cbf1c8b09cd5b549416d49d2,73.65,paid,2019-04-28,2019-04-28
2355,7bfb0a5531ea7a592d3c695f,MiPasajefy,cbf1c8b09cd5b549416d49d2,55.75,paid,2019-02-21,2019-02-22
2356,8c6e88ad1fc0fdf289386b6c,MiPasajefy,cbf1c8b09cd5b549416d49d2,82.4,paid,2019-01-02,2019-01-02
2357,b26ba94e06fd4a8e90a9be0f,MiPasajefy,cbf1c8b09cd5b549416d49d2,103.47,voided,2019-01-24,
2358,eda5204945f1c6ff7beb1297,MiPasajefy,cbf1c8b09cd5b549416d49d2,75.47,paid,2019-02-08,2019-02-08
2359,8d2d2f09feb9399cfff7345a,MiPasajefy,cbf1c8b09cd5b549416d49d2,43.05,paid,2019-04-24,2019-04-24
